trip_id,driver_id,distance_km,fare_amount,timestamp
a5fec58a-af49-4eb4-ac5a-b7594a926a2e,55,16.57,32.66,2025-10-23 02:29:05
95e50e7e-8edc-4b72-b1f6-15df173e7b58,44,31.2,54.15,2025-10-23 02:29:30
578b436a-13b4-459c-9733-8223f243c5f5,80,36.42,68.55,2025-10-23 02:29:35
8c4ec592-1996-4f3c-8bc4-e2934733a208,36,47.74,88.75,2025-10-23 02:29:38
a4953a90-b9e3-4f50-8dea-f05c3fd7ecfb,18,36.27,68.31,2025-10-23 02:30:08
4a165cca-7d55-4154-8f91-a7baf0232b08,94,32.01,55.76,2025-10-23 02:30:21
1afd48ee-92d9-4ec1-a700-5716b0f7ee4d,42,46.77,83.64,2025-10-23 02:30:26
bfdd3ab5-dd18-4fa9-a28f-7634cadb71af,41,30.6,53.16,2025-10-23 02:30:38
6487e87c-8949-4d44-a4d0-94149f5603b6,14,11.16,22.48,2025-10-23 02:30:55
4635df92-bbf3-4911-8604-fab667dc6bc2,31,12.89,25.31,2025-10-23 02:31:15
9981833e-6b09-4ca7-afe4-194ebb14658b,9,38.04,73.86,2025-10-23 02:31:22
f54bb1a3-64bb-4775-9640-7626136e1d81,73,29.07,53.52,2025-10-23 02:31:48
2edb9e97-3b61-4b13-add8-8af801a6b2b1,8,39.16,69.79,2025-10-23 02:32:01
9b60e01a-3cd5-4e83-9db0-ff48a5aa0ef3,15,7.38,14.98,2025-10-23 02:32:15
e6d8f632-c48d-49bf-a6b8-b480e92f490d,38,38.12,66.13,2025-10-23 02:32:45
c4166d63-d26f-403f-a7b0-57735efcb6ea,96,49.83,95.93,2025-10-23 02:32:53
ec2c206e-a0f7-4b8c-a377-ba6cf3ee8425,28,2.65,7.45,2025-10-23 02:33:09
bd09d6fc-d8e0-42e4-b5b4-523e4edc31fe,47,13.79,25.43,2025-10-23 02:33:33
47107ed6-9797-4e30-9ac6-11cfc46dbca0,61,2.11,7.34,2025-10-23 02:33:42
d24eab5b-5d74-46cc-9b80-6fce75c83187,4,15.16,29.81,2025-10-23 02:33:59
1a84b717-1b85-493f-9e89-82128a3adc2b,10,31.08,54.0,2025-10-23 02:34:15
ef006eac-a2a8-4974-b894-8a73590117c9,32,21.58,45.05,2025-10-23 02:34:45
2e0d0c4e-7688-4670-97d9-727944ed677d,98,31.39,59.16,2025-10-23 02:35:07
efc94baa-cbc6-40ac-b01e-7c541c3463ec,26,34.93,64.68,2025-10-23 02:35:23
53149827-de16-4998-9dc6-ad5b6e957fa2,36,5.42,11.5,2025-10-23 02:35:34
3ffa47b6-1f29-4224-b739-6a5a1e6ce06d,36,26.62,49.09,2025-10-23 02:35:47
a6a6404f-80e8-42ea-b0d4-e9ab9883b83e,21,10.24,17.09,2025-10-23 02:35:50
72f2806d-870f-402a-83dd-01f05cf926ce,37,14.34,26.14,2025-10-23 02:35:51
c883a0f7-49aa-41e7-92e1-9abde721e1d7,6,26.87,45.87,2025-10-23 02:35:53
f2424d95-dfdb-4a88-8e52-4e3ab4467ef8,98,26.21,46.11,2025-10-23 02:36:17
a96e72cb-bb1f-4fb8-8722-17c3076469e1,10,44.68,80.9,2025-10-23 02:36:32
c0da0348-4684-4328-a731-1ed680767c12,20,16.77,32.52,2025-10-23 02:36:51
650dd4d9-65de-4512-ab31-35162e9e3e54,35,29.76,59.13,2025-10-23 02:37:13
f3d89477-3cdf-40a6-b916-65b155094914,11,33.22,64.19,2025-10-23 02:37:29
f4b8814c-8455-4fd1-8b72-066efe529c20,43,2.51,3.8,2025-10-23 02:37:36
b14208a6-6166-4abb-999a-d54cd3bc54f1,23,9.95,20.86,2025-10-23 02:37:38
28f25966-7723-4512-84b7-c0ee00f65592,11,5.95,15.05,2025-10-23 02:37:44
ffaec7cb-13f9-46f0-bb34-07a6d831f2af,77,25.74,45.11,2025-10-23 02:38:00
9dca2bdf-7b3e-463e-afc6-74f438c55ca9,66,3.76,4.29,2025-10-23 02:38:07
28966501-99db-4395-8347-5fb940f1f584,48,27.87,49.6,2025-10-23 02:38:28
bf7c59fc-d28f-4553-87df-3fa23bdc208e,43,8.31,18.58,2025-10-23 02:38:47
a1cd0475-1c25-4fe2-b620-c701993ac367,76,45.55,85.82,2025-10-23 02:39:17
87c7d71d-91cc-4cf9-a3e1-cae815550cb8,30,47.57,89.72,2025-10-23 02:39:28
d4b8d6a2-9376-48b8-b274-af3c7d4daf54,74,7.79,18.2,2025-10-23 02:39:34
a3e8d01b-9287-4a33-801e-096fed5cdf10,27,37.64,69.53,2025-10-23 02:39:36
a5dad6fb-fec5-44dc-b1ac-71559b6a9814,61,44.42,86.86,2025-10-23 02:39:58
54132714-2e8c-4649-a7b8-89cd0b0e3ef1,61,8.51,17.45,2025-10-23 02:40:18
356acd7d-7ea6-4d2d-997c-fbac00e7fd10,33,46.73,90.15,2025-10-23 02:40:41
96d1954b-add5-4dd3-a5c1-00c2534561e0,41,10.8,20.52,2025-10-23 02:41:07
3d3125cf-6130-4628-89eb-2c0ef7f94d55,31,41.94,75.65,2025-10-23 02:41:24
35ce9b69-43e3-477d-9983-3964c109ee5f,38,38.86,69.89,2025-10-23 02:41:42
9a532945-bf80-4930-b020-9e996e98f11f,41,27.49,53.01,2025-10-23 02:41:43
e989d62f-97d8-418a-91b1-a10b524643af,62,18.1,39.77,2025-10-23 02:42:13
2c084469-4b7f-4085-ace2-07d106247ff3,49,3.71,10.85,2025-10-23 02:42:17
e5516120-f32b-480d-b903-1d30b7e5a82c,72,26.45,45.14,2025-10-23 02:42:18
de5a2269-f70b-4fca-ad9e-ad932bd11539,95,32.31,64.24,2025-10-23 02:42:38
746bc45e-6750-4b32-89e7-4113cfb23792,33,34.9,70.07,2025-10-23 02:43:03
05ba3c20-ac62-4e4a-9da9-3f32152f5fe8,15,19.32,37.33,2025-10-23 02:43:12
7a43ecbc-c969-4ff5-bc45-07740e894e72,3,8.61,13.31,2025-10-23 02:43:23
730fd1f3-0719-4af4-9b3e-8330768b521d,30,18.71,34.19,2025-10-23 02:43:38
1862b15e-5cf0-4023-abb4-37a4a30c595b,77,5.35,12.66,2025-10-23 02:44:06
197df560-e263-4b2c-aeb2-4f8502430226,10,14.5,32.04,2025-10-23 02:44:16
fa0f6792-aab0-42b6-ab6e-2ca4ffbffe82,75,22.62,42.83,2025-10-23 02:44:35
2a717238-80b6-4e88-9254-451ea52a7bf7,1,23.96,43.47,2025-10-23 02:44:36
242791bb-b9f1-4e26-b529-f7fb2807444b,46,36.99,67.97,2025-10-23 02:44:44
023bf054-747e-4495-b4aa-ad80b84b88b8,11,44.8,87.73,2025-10-23 02:44:48
32a4107a-d7a7-4e7f-ac91-f8ec7fe6e79f,4,3.55,7.3,2025-10-23 02:45:18
38fe01c3-66ce-4cf4-8932-d0022646c920,62,5.16,13.52,2025-10-23 02:45:23
e4271e8e-e731-49a8-9716-f2bffbb38ac8,65,15.47,32.46,2025-10-23 02:45:51
d29be568-18c7-40cf-ae0d-5f63e2dd75e9,72,34.52,64.54,2025-10-23 02:45:54
3e7587d1-8292-4e54-ad70-ed0141537886,95,11.25,27.56,2025-10-23 02:46:15
220337a8-1571-4367-9aea-3a68caa497c3,31,17.74,34.9,2025-10-23 02:46:19
224e1ed6-d497-4def-9188-f35cd84a9c07,42,37.68,74.19,2025-10-23 02:46:25
d7d8738b-ecd5-41f6-a92b-9553b0fe67ff,50,38.77,69.66,2025-10-23 02:46:30
e6f81ae3-b632-4f19-ac56-d63bab2830d0,74,9.74,21.78,2025-10-23 02:46:43
c050548d-e9e5-4aef-8355-933409f6c0c7,60,18.54,31.79,2025-10-23 02:46:48
e4241082-7157-4e60-9aff-de0419d060f1,74,8.78,16.33,2025-10-23 02:46:58
e1ba004b-3dd8-4cbe-a6e3-aed617f42a2f,90,15.09,33.44,2025-10-23 02:47:05
d3da6796-d6d6-411f-8de9-1b6c9cf10231,100,44.99,84.79,2025-10-23 02:47:11
cf926762-42ab-48cf-b15a-5eb8ddf4c94f,88,15.78,30.9,2025-10-23 02:47:21
728bb1eb-6312-4a53-a325-013132abe7d9,12,34.77,62.92,2025-10-23 02:47:35
18c50251-2e66-4642-8e7b-76e79197c27f,60,41.71,73.41,2025-10-23 02:48:03
1c665249-58d5-4e20-a35e-5a5544d05610,9,5.35,12.11,2025-10-23 02:48:33
393896db-6dc4-48e6-9788-1ba55a562dda,88,6.96,14.21,2025-10-23 02:48:45
3b3ea7d8-10e5-4f62-88ff-4d26afda84c0,98,46.72,85.32,2025-10-23 02:48:57
a05ca6c9-1341-425c-965e-a4f6cc5f59a7,49,11.95,20.59,2025-10-23 02:49:10
87ee6bbb-5a40-4562-8122-13da83d5835c,6,33.24,59.42,2025-10-23 02:49:38
36783ed2-176a-4467-a65a-9d1b434f92a7,95,4.81,13.3,2025-10-23 02:50:04
49a41854-c22f-401c-95d2-2de844a2d166,63,24.83,49.7,2025-10-23 02:50:26
5bd8be32-9661-458b-8da4-8e46e6abb6e3,18,21.02,40.03,2025-10-23 02:50:39
6c6518e4-d897-44e2-b95d-4e35fb654cd3,39,43.87,82.22,2025-10-23 02:50:59
874ca55b-4960-4f87-b844-0e2b7c99111a,77,22.25,40.73,2025-10-23 02:51:05
6da273bc-35a2-484b-b9ce-51b873774af7,44,26.1,45.72,2025-10-23 02:51:32
8ada91e0-a636-4901-9790-e35c40ae7e6d,7,10.74,18.35,2025-10-23 02:51:55
8fb97b92-bc25-4d38-bf4f-b9a4127a648b,29,42.03,79.26,2025-10-23 02:51:56
ef4ea4f8-37f4-4ff0-ad51-e25452885795,46,11.6,21.12,2025-10-23 02:52:11
fca5d6a3-5a7e-420c-8d1d-909c60668bb0,74,49.14,93.55,2025-10-23 02:52:36
ef224f0f-2c01-4843-a046-e911becb4ee1,5,29.55,51.96,2025-10-23 02:53:03
d0b02d1a-7cfc-4cf1-87a9-a83482e077da,33,34.01,62.6,2025-10-23 02:53:30
0e70208b-9c01-41cb-b3d8-693e8acaf1fd,22,35.7,68.31,2025-10-23 02:53:38
1b1f7832-1aba-4b55-84bb-c1997cbddb50,98,11.45,26.56,2025-10-23 02:54:02
730a4791-cc0f-413d-b626-c43c1d0dddbc,8,22.8,47.06,2025-10-23 02:54:11
12909fd6-96f6-428c-83db-3a8b8780605b,98,44.72,87.6,2025-10-23 02:54:32
e3f29c07-d941-4847-9577-04a0af82719e,51,10.16,21.12,2025-10-23 02:54:42
d2859305-3376-45fd-889f-503caf6fcbee,92,13.27,26.92,2025-10-23 02:55:08
24a85d8e-a627-498a-9d17-744149579599,18,43.34,80.19,2025-10-23 02:55:34
dc19c114-e4b7-4ee9-b823-5c1ac85409ad,29,20.71,34.81,2025-10-23 02:56:00
2b0c212f-7b3f-4ef4-9f22-39cf9a1b8de6,41,26.32,48.49,2025-10-23 02:56:05
8a569b2e-69f7-40b3-8220-4f6f79223203,33,27.12,52.4,2025-10-23 02:56:33
b5e68c9b-0926-4b3c-92fe-29e6d1676fbb,70,42.76,78.27,2025-10-23 02:56:45
084e7157-f070-48a6-8b5a-fd7591b70e7c,22,30.57,54.78,2025-10-23 02:56:51
58ba128e-d071-4b40-b0ce-ff9772015261,23,4.18,14.56,2025-10-23 02:57:14
210695d8-1feb-41b6-8997-ce08b925839e,25,13.76,26.71,2025-10-23 02:57:20
7268eebb-d291-4234-85d7-901b22be2ae4,30,3.63,6.67,2025-10-23 02:57:44
0a9dc93b-762a-483d-8295-832e1a70b051,63,44.04,80.09,2025-10-23 02:57:48
22263fee-7416-486b-b581-5b31fb304dde,30,14.42,25.27,2025-10-23 02:58:14
3e755a4f-4842-4a20-afea-83226720c715,37,31.86,63.27,2025-10-23 02:58:21
5eac1f90-993a-4a23-895d-77342c02fa78,37,19.7,35.15,2025-10-23 02:58:32
7a5617e2-7bdb-45f4-bcd5-0bf9c1aa8781,87,22.04,42.83,2025-10-23 02:58:45
6433ad28-86b4-46d3-9c8c-c24d5cf72bb1,79,36.7,70.5,2025-10-23 02:59:04
289e35e6-dd47-4db2-8679-47fd0d676675,87,9.53,14.75,2025-10-23 02:59:28
e9f196cb-1c0f-423f-9f80-873e7af326d8,44,45.93,84.32,2025-10-23 02:59:40
dcb44720-545f-4a77-b568-bf9e757e4097,80,35.41,65.31,2025-10-23 03:00:05
4a3f7a38-036d-4a2b-8fa3-dfe6d506baca,10,39.51,78.01,2025-10-23 03:00:29
29e2107f-bcfe-4e3a-a905-43908210adaf,59,10.06,21.72,2025-10-23 03:00:54
6c5bc30b-4604-483b-bada-268230e2f617,63,19.84,38.53,2025-10-23 03:01:00
c5aa8c62-6f33-4c37-8aea-e575a4a2d03c,57,19.66,35.69,2025-10-23 03:01:06
774e0211-d029-462d-9412-83bcc1184bf8,55,38.62,68.47,2025-10-23 03:01:31
30fd565c-298e-4824-9df5-7151b76ebf00,20,14.24,32.99,2025-10-23 03:01:36
c9caf515-e990-4f3e-9e1b-68ea3936debf,68,20.37,37.01,2025-10-23 03:01:38
fdfa762a-af20-468d-a43b-6cbd22943cee,29,39.03,74.84,2025-10-23 03:02:04
8ad772ac-4e08-463e-af97-97d70bffd5e2,18,49.68,92.17,2025-10-23 03:02:31
47fcf110-5e9b-4978-8798-452647d1fc7f,51,36.22,66.17,2025-10-23 03:02:37
624e2404-6444-4718-9157-9fccd53d0618,3,38.2,68.24,2025-10-23 03:02:53
dfd88de7-3b14-4aa2-8025-4eb1bd7f11b0,88,45.16,81.43,2025-10-23 03:03:23
f34d3cef-f3d8-4fb2-a771-3adb47a44bd4,31,2.32,2.31,2025-10-23 03:03:33
2bf77096-f988-425e-97bb-e59711427414,4,19.15,34.54,2025-10-23 03:03:47
bb07b474-201b-4eff-b387-2fc6dde72de8,25,41.29,74.07,2025-10-23 03:03:51
ce882e37-416d-4878-93a9-014baa68b9f2,58,14.13,28.6,2025-10-23 03:04:01
69e51d72-4309-4b21-a3dc-34559c43cd4e,87,24.32,45.98,2025-10-23 03:04:17
2429b5a4-dce9-4ae0-be2c-cf986c3f9eb0,96,12.59,23.06,2025-10-23 03:04:35
081771fd-bf3e-491f-963c-de6d9da072b0,11,17.46,32.89,2025-10-23 03:04:46
1b0f211c-aee6-44a0-a3ac-732394c38088,67,13.66,30.9,2025-10-23 03:04:59
c221eab5-2bfa-424e-ab52-c3bbf8bf0c85,39,41.44,74.24,2025-10-23 03:05:19
4d8f2ed8-07c6-477c-bf45-3c721f3cfebe,56,6.23,10.09,2025-10-23 03:05:38
3c46f726-fc7c-4c8c-b918-41258b6d8d41,87,38.36,70.38,2025-10-23 03:06:07
af69f249-6945-4380-8d0e-ad52b6c1ef24,100,17.94,31.22,2025-10-23 03:06:16
f929d65b-357d-4bd4-b78e-6d0d1b4696a5,35,13.79,23.12,2025-10-23 03:06:23
581461e4-4c76-4276-bb66-a4b7057dfc24,68,32.98,63.37,2025-10-23 03:06:28
0b2893f0-3863-44d4-8d43-b8275b07fc83,35,34.5,69.18,2025-10-23 03:06:29
944d038f-68de-4d8d-8fee-03fcf62bebd6,85,23.56,42.58,2025-10-23 03:06:50
d19fe3c4-c7db-4608-a5b2-0a64370ebbff,31,1.97,9.34,2025-10-23 03:07:01
ea59c13c-20e3-4457-bc08-660ab34bb1d0,14,3.92,11.91,2025-10-23 03:07:19
58ba07f0-a8d7-4a5a-95dd-05a1649d4b17,18,10.52,24.45,2025-10-23 03:07:22
189463c5-9052-463c-ba9a-865dd0916a03,39,1.79,4.77,2025-10-23 03:07:33
c1c5888f-2bab-4eaa-921b-2bd065f17fb6,43,11.3,21.15,2025-10-23 03:07:40
26370c31-a618-4c27-834a-7bfd12caf9d8,52,42.08,74.07,2025-10-23 03:07:58
75623608-ef69-4af8-80f0-12c5bdf98a40,21,8.15,13.56,2025-10-23 03:08:09
6846081c-ef2a-47e6-a388-b3b3e1ce8742,28,13.21,21.62,2025-10-23 03:08:24
86987deb-466b-4b60-a88a-4f17706cc34d,61,25.44,45.38,2025-10-23 03:08:43
daeda0b1-fb9c-481c-91b7-0018615546d5,70,32.38,61.6,2025-10-23 03:08:56
95b30981-ee7f-4e89-959a-f5c3405f334d,86,25.43,53.2,2025-10-23 03:09:11
4fbc667f-977d-4bd7-bcc6-a3acaff37575,44,27.36,55.17,2025-10-23 03:09:22
a7432f55-c377-4cdd-ad63-82b5f4a81d12,40,39.24,72.04,2025-10-23 03:09:37
5c494680-0bd6-4fea-abec-1ea455a1ac36,10,23.95,42.9,2025-10-23 03:09:40
3d37a860-eb86-4f12-b836-1ee2876e951b,97,4.68,14.16,2025-10-23 03:09:51
1edbdda1-1d0f-43b1-a246-8593a594f98a,42,10.41,25.37,2025-10-23 03:10:08
b37d7695-ea10-4a1d-b8a0-723ba8c444d4,65,10.69,25.8,2025-10-23 03:10:28
4ccc0677-07df-4a86-93dd-3ee9b2feced5,100,44.85,79.63,2025-10-23 03:10:55
7222df06-adf4-46c6-a67a-7a29aa2523e2,47,39.04,69.33,2025-10-23 03:11:23
2ffc88ce-5395-44fc-944f-f81737754d3f,76,22.89,42.76,2025-10-23 03:11:47
3eb569f6-56bc-47ac-b511-f96514e281a4,78,31.7,57.1,2025-10-23 03:11:48
5b0c0d07-f0fe-4dd1-9079-6383f889b298,52,18.84,32.95,2025-10-23 03:11:57
2d22306e-6c20-497f-9953-efc240254346,36,5.17,13.9,2025-10-23 03:12:19
bcbf4151-b735-4345-a1bc-c5c8b72070f7,3,31.62,54.52,2025-10-23 03:12:35
70f8e023-48bf-49f9-8452-bee1129f871a,25,27.85,53.15,2025-10-23 03:12:38
271f4ea9-2a99-4135-8ded-7e40badf342a,27,43.36,81.75,2025-10-23 03:12:49
8408c59d-d3f2-41c1-ad01-67db76063190,41,39.34,70.81,2025-10-23 03:13:16
f37e4de6-2957-4a78-a46f-c27fb1dddb58,31,35.16,63.23,2025-10-23 03:13:29
909ca80a-1fb3-461f-b7ac-8a94827a8cc0,90,39.05,75.77,2025-10-23 03:13:57
be3841cc-220d-42ef-b5cc-2cdde8400950,72,38.3,69.21,2025-10-23 03:14:25
f2aea149-c156-4803-9a76-b21fc6f07d7f,30,42.01,75.93,2025-10-23 03:14:48
8ef94f87-27ed-40f6-8b22-4353de25209c,28,8.67,22.42,2025-10-23 03:14:57
7a1eb650-9144-4d13-a871-a1a212495e8e,10,17.36,32.71,2025-10-23 03:15:22
2c77a818-8f16-4d2d-96d0-69272e4a88a7,67,46.45,88.25,2025-10-23 03:15:44
500d15dc-f0b1-445f-93cd-0ec0ac7179d5,54,13.33,27.22,2025-10-23 03:15:52
bd3c700c-6bc9-439b-9d0a-e006eecf5c66,16,43.55,76.19,2025-10-23 03:16:15
15b06d4e-02cb-4f1d-95f5-cbd645fa8314,71,23.72,47.57,2025-10-23 03:16:27
bb7a876f-1a05-4e69-bd80-b0871951d56b,33,40.22,78.37,2025-10-23 03:16:54
73b69ffe-926c-4856-9b4e-567e1306c9e7,28,15.0,25.79,2025-10-23 03:17:12
0694b11c-603c-4952-a089-edb034e59763,41,44.15,77.6,2025-10-23 03:17:13
8a978b06-279d-4a30-8aad-9984adcdb7a5,84,3.12,5.92,2025-10-23 03:17:16
1563363c-b138-4485-8626-2f70d9b66da1,49,9.35,17.84,2025-10-23 03:17:26
aeb35b66-fcb5-46ab-ad07-e525c93bb1bd,68,47.29,84.16,2025-10-23 03:17:36
559d3f1c-e102-4af6-876e-00a999201b2b,57,40.86,78.78,2025-10-23 03:17:56
73871907-99cb-4a4a-b795-1958c395cffb,15,4.26,10.64,2025-10-23 03:18:24
d9cff2ea-5d79-44c1-b9cb-357a955c497e,79,26.0,48.92,2025-10-23 03:18:34
b0d6af49-2883-4671-877a-961df4ec2704,61,6.89,15.74,2025-10-23 03:18:49
fc7fefad-57e2-4107-8c39-515b32df9228,71,1.27,7.45,2025-10-23 03:19:13
a2e6915b-8e51-4469-bb2e-cbb92e8e687c,82,26.19,51.72,2025-10-23 03:19:22
aa6098e5-b5a0-4961-88da-b26057b0a900,48,30.04,54.4,2025-10-23 03:19:51
a0ef498a-b686-489b-a1b5-d01abf86bf96,42,29.5,51.96,2025-10-23 03:20:07
2e1acb73-185d-4cbf-80fc-3f85e52e5539,76,16.09,31.56,2025-10-23 03:20:33
e2d731a6-2d32-415e-b26f-57bcfde66dee,27,7.27,20.13,2025-10-23 03:20:54
a5896502-b6ef-4a8c-9a32-66c1582c4e90,45,15.03,29.61,2025-10-23 03:20:58
10ba7459-c309-4686-834b-4e3f1aa9c60c,5,40.22,73.76,2025-10-23 03:21:07
f81b9737-9ff2-4c3d-8230-f3c5e3f4b9d2,9,38.59,72.9,2025-10-23 03:21:30
1fd8538c-2c89-4d40-8378-17ce8ecf4b73,22,41.95,77.89,2025-10-23 03:21:31
71782236-2af7-4451-9f93-3d7c7d5e44f8,97,19.98,33.48,2025-10-23 03:21:32
daa8d98d-4219-4494-a306-0f2136bc3bce,73,21.33,44.41,2025-10-23 03:21:50
c30fbbb7-bfca-4626-a5a7-d717ed6df4b1,40,1.49,0.6,2025-10-23 03:22:12
35994154-45dd-417c-9c4c-1f0187470a32,6,16.1,27.08,2025-10-23 03:22:17
4935cd8a-3107-4495-ad0d-7210827a71f9,69,8.13,13.93,2025-10-23 03:22:35
02fba645-c14a-4db4-8f02-f3bc04f15f75,10,36.35,65.63,2025-10-23 03:22:51
bbed89a0-9ab6-4b9c-8622-11f4a9867968,1,30.03,59.7,2025-10-23 03:23:16
a65f220a-04c6-4141-b302-697b9026af22,90,11.52,23.24,2025-10-23 03:23:40
e0b8809e-c07c-4369-ac60-8d8bc270cef6,18,5.42,13.42,2025-10-23 03:24:10
fad10a2b-d113-4707-9393-dacfa9bd8850,67,46.56,91.13,2025-10-23 03:24:20
07848075-6569-4ca5-9a6f-238bfbe41a9a,42,4.23,11.69,2025-10-23 03:24:48
91c70d43-7f65-4f19-9106-707aeb7c951f,77,44.14,79.63,2025-10-23 03:25:09
6bd35319-44e5-45a4-add9-6a72724cb61e,2,40.46,73.98,2025-10-23 03:25:20
56703fc6-3247-45da-8ad9-acc92661b69d,56,17.3,33.67,2025-10-23 03:25:41
f7d0176e-d7af-4710-b27d-651ea1129e4d,52,2.07,4.27,2025-10-23 03:26:10
9253ce77-40df-4bb7-9180-432beaf8ca44,8,39.65,71.55,2025-10-23 03:26:21
1a3c9c32-7f14-4385-9a20-426c4fb2a3f6,65,38.2,68.21,2025-10-23 03:26:46
2d062f1e-52e5-4f00-9192-618089c94bda,6,15.9,30.71,2025-10-23 03:26:47
e3651d43-08d5-46a6-8420-87f4300be0b2,38,46.98,83.35,2025-10-23 03:27:14
edda748f-0a2b-41c0-8d5b-69aa645d7c0c,97,11.79,26.06,2025-10-23 03:27:32
5758ec30-19e1-4f9c-a387-cd48f3a4c4ed,13,35.13,70.52,2025-10-23 03:27:50
12dbe9a7-ae31-429b-ac10-1e91663312d6,93,14.83,30.67,2025-10-23 03:28:02
1696cde3-f893-44d0-b609-07c639d00c97,27,13.12,23.96,2025-10-23 03:28:15
5740c77e-5813-493d-9116-5a7161c0e1ed,23,49.38,88.76,2025-10-23 03:28:43
3bb11f97-4fb2-43e8-9f83-b15e4876fe9e,96,22.67,38.31,2025-10-23 03:28:54
5b4d2fe4-64e9-4840-a1c8-529a29cc7de3,38,2.45,6.15,2025-10-23 03:28:57
c2bac697-36e0-4e19-b46e-6394841f193c,53,33.46,63.71,2025-10-23 03:29:21
3b45ec65-1c42-4eda-a286-b764a86c1c19,58,5.62,17.53,2025-10-23 03:29:32
b2606ddd-3d83-428c-8fad-13b1ce11ea8e,82,14.66,26.24,2025-10-23 03:29:35
a970718e-7de3-400e-b8e3-b85b41170b28,28,38.06,67.08,2025-10-23 03:29:55
9d30c635-8494-41df-9b2a-dfe4c32c5b73,90,42.41,79.76,2025-10-23 03:29:56
c104900c-606e-4ffe-affa-5b29e749bb97,26,13.49,24.91,2025-10-23 03:30:15
a2248513-b1df-4466-b122-9a18cbeae326,25,3.53,10.5,2025-10-23 03:30:24
a0edac09-dd30-4a82-ba50-ad27cbfaad81,89,9.52,21.38,2025-10-23 03:30:34
eee5bab3-c597-4896-817e-02330ad58360,10,33.61,59.21,2025-10-23 03:30:46
8af8b963-86ce-4b3e-865b-aa45c7f34333,17,43.99,79.26,2025-10-23 03:30:50
0cd327f9-14b3-4167-8020-b5f4186a9cee,10,32.34,59.63,2025-10-23 03:31:13
fc42614f-63d7-4722-a44e-ab7851e004ef,89,47.59,89.24,2025-10-23 03:31:24
1c54e338-27ed-4105-98b7-22e40691fc10,8,8.72,15.64,2025-10-23 03:31:48
20fc4e45-a4c2-42d4-ba6c-0e89273325d1,44,18.06,39.96,2025-10-23 03:31:49
fdacb2bd-50f9-4bec-adec-a4a8a5d6184f,47,9.89,18.39,2025-10-23 03:31:56
c394ec88-72a0-4597-86ac-73ff57c1f35e,7,34.37,67.35,2025-10-23 03:32:22
0afd7c69-5ded-40bb-ab59-48cc4f1a9668,27,40.07,72.46,2025-10-23 03:32:25
755d26e0-1f7e-4b27-8822-834c3a401779,86,46.24,86.52,2025-10-23 03:32:30
1dfd81c4-6c2c-4936-ad8b-9f55d91e6adc,24,48.12,92.91,2025-10-23 03:32:31
107185d8-b00a-4c1c-b4d3-3113c3fac1d0,89,27.95,51.66,2025-10-23 03:32:50
dba49b58-05ff-45ff-a18a-6aa7a6a23254,18,11.98,26.19,2025-10-23 03:33:04
a9ed4226-cf22-4439-b99d-1264b8680a7b,66,19.5,32.73,2025-10-23 03:33:22
60a48da0-8e5f-45b5-995d-8afa5b672a5d,89,5.71,14.91,2025-10-23 03:33:23
a8c684d7-8e0e-4b30-b1dd-a3564a423be0,34,24.65,47.33,2025-10-23 03:33:49
06edfda0-9a69-4c0b-b489-42d431bbc3f4,31,45.93,85.21,2025-10-23 03:34:03
1ab40b8f-20dd-41d5-af0e-ea632ba655c5,50,14.42,31.71,2025-10-23 03:34:14
c3aad2f6-697e-4f48-b2a4-bf3e9b889e5b,18,5.43,14.11,2025-10-23 03:34:17
0e7a5a1e-8e27-407c-ac8b-cba23e074588,45,42.63,76.9,2025-10-23 03:34:26
ca072740-a724-455c-a4ce-76504412d4fc,24,43.04,79.85,2025-10-23 03:34:46
1ea612c5-4981-4b4e-95e5-8aaabadfddbb,17,17.34,31.18,2025-10-23 03:35:06
af459c84-3456-456a-b79e-184eb83591ba,34,1.49,5.03,2025-10-23 03:35:28
14821fdc-d621-434d-885b-270c62866906,69,22.49,41.87,2025-10-23 03:35:38
78673704-e908-4bf1-8e50-9e86f8fd1ce3,74,30.41,52.96,2025-10-23 03:35:39
fdd053ad-ea91-411a-a3e8-1c8a399448a6,51,48.1,93.42,2025-10-23 03:36:01
16955d6a-0dbd-4729-897d-6e498d191e97,91,42.3,77.05,2025-10-23 03:36:04
eda7f749-1fa5-4d34-8226-58ee1d4bb4d4,39,27.7,50.46,2025-10-23 03:36:13
2611f9ff-05b6-4850-8a84-28b11812b1c6,72,21.44,42.17,2025-10-23 03:36:34
61c6be25-4df9-4f31-850e-7b891e6db5b4,26,17.58,33.8,2025-10-23 03:36:54
f9453069-53bc-4d36-8cb3-c8f904542c44,57,29.65,50.94,2025-10-23 03:37:00
500e2767-b0e6-4328-af86-4095946ef61e,46,27.33,49.31,2025-10-23 03:37:10
77672b75-0970-4036-97c9-007b332a7922,25,40.85,77.5,2025-10-23 03:37:32
876589b1-119f-4872-abeb-6e3e8999198b,48,2.73,3.49,2025-10-23 03:37:49
e881355a-edb9-4dd4-9a8f-4278a786d4e3,3,10.36,19.69,2025-10-23 03:38:02
9e4ecd56-d9b2-4844-8f5c-1e0f9eda468b,70,2.99,6.44,2025-10-23 03:38:06
7d745307-69ff-4980-9fcf-a189f1107d5e,97,13.06,22.98,2025-10-23 03:38:08
